PosX,PosY,PosZ,BSSID,RSSI
1243,1238,0,24:16:9d:3d:cb:8e,-87.9090909090909
212,659,0,48:8b:0a:ca:9a:eb,-87.9090909090909
526,1182,0,48:8b:0a:c8:19:2e,-87.9090909090909
571,703,0,48:8b:0a:cb:71:ad,-87.9090909090909
1464,680,0,48:8b:0a:cb:67:e3,-87.9090909090909
1322,716,0,24:16:9d:65:db:44,-87.9090909090909
526,1182,0,48:8b:0a:c8:19:2b,-87.9090909090909
571,703,0,48:8b:0a:cb:71:ab,-87.9090909090909
212,516,0,48:8b:0a:ca:9a:ee,-87.9090909090909
245,659,0,70:b3:17:8d:e9:6b,-87.9090909090909
1123,301,0,70:b3:17:8e:1c:0e,-87.91666666666667
451,490,0,48:8b:0a:cb:69:2d,-87.91666666666667
773,714,0,70:b3:17:8d:e9:6d,-88.0
606,952,0,4c:e1:76:de:e8:6d,-88.0
1062,692,0,48:8b:0a:cb:71:43,-88.0
1062,692,0,48:8b:0a:cb:71:4c,-88.0
1062,692,0,4c:e1:76:d8:2c:0d,-88.0
416,928,0,48:8b:0a:cb:71:43,-88.0
629,455,0,48:8b:0a:cb:71:ab,-88.0
1357,716,0,48:8b:0a:cb:71:41,-88.0
455,1218,0,48:8b:0a:cb:63:e3,-88.0
1357,751,0,24:16:9d:65:db:42,-88.0
1357,751,0,24:16:9d:65:db:4b,-88.0
416,455,0,4c:77:6d:45:46:ce,-88.0
1286,822,0,24:16:9d:65:db:44,-88.0
1286,822,0,48:8b:0a:cb:71:4c,-88.0
1448,119,0,48:8b:0a:cb:67:e3,-88.0
219,272,0,48:8b:0a:cb:69:2d,-88.0
1357,751,0,24:16:9d:65:db:4c,-88.0
652,912,0,48:8b:0a:c8:19:21,-88.0
1357,716,0,24:16:9d:65:db:44,-88.0
1357,680,0,70:b3:17:8e:1c:0c,-88.0
1062,763,0,48:8b:0a:cb:71:41,-88.0
455,1111,0,78:bc:1a:37:7e:0b,-88.0
1286,858,0,24:16:9d:65:db:42,-88.0
1286,858,0,24:16:9d:65:db:44,-88.0
455,1111,0,48:8b:0a:cb:71:6c,-88.0
238,349,0,4c:e1:76:de:e8:63,-88.0
238,349,0,4c:e1:76:de:e8:64,-88.0
606,952,0,4c:e1:76:de:e8:6f,-88.0
956,586,0,4c:e1:76:d8:2c:00,-88.0
696,1131,0,48:8b:0a:c8:1f:a4,-88.0
1357,751,0,24:16:9d:65:db:4d,-88.0
606,952,0,4c:e1:76:de:e8:6e,-88.0
1357,787,0,24:16:9d:65:db:40,-88.0
219,201,0,70:b3:17:8e:1c:0c,-88.0
773,714,0,70:b3:17:8d:e9:6e,-88.0
175,623,0,48:8b:0a:cb:71:ac,-88.0
455,1182,0,78:bc:1a:37:7e:0b,-88.0
219,234,0,48:8b:0a:cb:69:2d,-88.0
1357,751,0,70:b3:17:8e:1c:0c,-88.0
1062,728,0,48:8b:0a:cb:71:43,-88.0
1357,751,0,48:8b:0a:cb:71:42,-88.0
1357,751,0,48:8b:0a:cb:71:41,-88.0
455,1147,0,78:bc:1a:37:7e:0e,-88.0
455,1147,0,78:bc:1a:37:7e:0b,-88.0
1062,728,0,48:8b:0a:cb:71:4c,-88.0
500,810,0,48:8b:0a:c8:19:20,-88.0
1062,728,0,4c:e1:76:d8:2c:0d,-88.0
238,349,0,4c:e1:76:de:e8:6e,-88.0
956,586,0,70:b3:17:8e:1c:02,-88.0
455,1182,0,78:bc:1a:37:7e:0c,-88.0
956,586,0,4c:e1:76:de:e8:61,-88.0
1448,83,0,48:8b:0a:cb:67:e3,-88.0
455,1182,0,78:bc:1a:37:7e:0e,-88.0
219,201,0,48:8b:0a:cb:69:2d,-88.0
629,455,0,48:8b:0a:cb:71:ad,-88.0
1357,751,0,24:16:9d:65:db:4f,-88.0
238,349,0,4c:e1:76:de:e8:6c,-88.0
956,550,0,70:b3:17:8e:1c:02,-88.0
238,349,0,4c:e1:76:de:e8:6f,-88.0
1030,1238,0,48:8b:0a:cb:71:a1,-88.0
451,490,0,48:8b:0a:cb:71:af,-88.0
500,810,0,4c:77:6d:45:46:ce,-88.0
686,87,0,48:8b:0a:cb:69:2c,-88.0
1062,586,0,4c:e1:76:d8:2c:02,-88.0
1062,586,0,4c:e1:76:d8:2c:00,-88.0
451,490,0,48:8b:0a:cb:71:ae,-88.0
1357,538,0,70:b3:17:8e:1c:0d,-88.0
710,454,0,4c:77:6d:45:46:ce,-88.0
500,810,0,4c:e1:76:de:e8:6c,-88.0
1357,538,0,48:8b:0a:cb:71:44,-88.0
500,810,0,4c:e1:76:de:e8:6f,-88.0
1448,190,0,48:8b:0a:ca:a8:03,-88.0
419,1040,0,78:bc:1a:37:7e:00,-88.0
651,371,0,4c:e1:76:d8:2c:0c,-88.0
731,989,0,48:8b:0a:c8:1f:a4,-88.0
1062,657,0,4c:e1:76:d8:2c:0d,-88.0
1030,1238,0,48:8b:0a:cb:71:a2,-88.0
731,1131,0,48:8b:0a:cb:71:61,-88.0
451,455,0,4c:77:6d:45:46:cf,-88.0
1448,190,0,48:8b:0a:cb:67:e3,-88.0
956,514,0,4c:e1:76:de:e8:6d,-88.0
451,455,0,4c:77:6d:45:46:ce,-88.0
451,455,0,4c:77:6d:45:46:cd,-88.0
451,455,0,4c:77:6d:45:46:cc,-88.0
1030,1273,0,48:8b:0a:cb:71:a1,-88.0
1030,1273,0,48:8b:0a:cb:71:a2,-88.0
451,455,0,48:8b:0a:cb:69:2f,-88.0
175,588,0,4c:e1:76:de:e8:6f,-88.0
1322,858,0,24:16:9d:65:db:44,-88.0
1322,858,0,24:16:9d:65:db:42,-88.0
606,916,0,48:8b:0a:c8:19:2c,-88.0
1357,574,0,70:b3:17:8e:1c:0c,-88.0
1357,574,0,70:b3:17:8e:1c:0d,-88.0
383,841,0,4c:77:6d:dd:48:ab,-88.0
1062,657,0,4c:e1:76:d8:2c:04,-88.0
773,573,0,4c:e1:76:de:e8:63,-88.0
1062,657,0,48:8b:0a:cb:71:4c,-88.0
686,87,0,48:8b:0a:ca:a8:0b,-88.0
1286,751,0,70:b3:17:8e:1c:0e,-88.0
1286,858,0,48:8b:0a:cb:71:4c,-88.0
1357,645,0,48:8b:0a:cb:71:40,-88.0
1286,858,0,4c:e1:76:d8:2c:01,-88.0
956,550,0,4c:e1:76:de:e8:61,-88.0
1062,657,0,48:8b:0a:cb:71:43,-88.0
773,573,0,4c:e1:76:de:e8:6e,-88.0
455,1111,0,48:8b:0a:c8:19:2c,-88.0
455,1076,0,78:bc:1a:37:7e:0b,-88.0
1286,858,0,70:b3:17:8e:1c:0f,-88.0
1357,645,0,24:16:9d:65:db:4f,-88.0
1357,645,0,24:16:9d:65:db:44,-88.0
455,1076,0,48:8b:0a:cb:71:6c,-88.0
696,989,0,48:8b:0a:c8:19:2c,-88.0
956,550,0,4c:e1:76:d8:2c:04,-88.0
1357,609,0,48:8b:0a:cb:71:42,-88.0
956,550,0,4c:e1:76:d8:2c:00,-88.0
455,1040,0,78:bc:1a:37:7e:0b,-88.0
1291,912,0,48:8b:0a:cb:69:2c,-88.0
455,1040,0,48:8b:0a:cb:71:6c,-88.0
1357,574,0,70:b3:17:8e:1c:0f,-88.0
175,623,0,48:8b:0a:c7:f8:83,-88.0
793,371,0,78:bc:1a:37:7e:0d,-88.0
1101,1238,0,70:b3:17:8e:1c:0d,-88.0
1101,1238,0,70:b3:17:8e:1c:0f,-88.0
1062,763,0,48:8b:0a:cb:71:4c,-88.0
490,1040,0,48:8b:0a:ca:a8:0c,-88.0
1286,751,0,70:b3:17:8e:1c:0d,-88.0
464,632,0,48:8b:0a:c8:19:21,-88.0
384,1040,0,48:8b:0a:ca:a8:0e,-88.0
1066,454,0,48:8b:0a:cb:74:8b,-88.0
416,349,0,70:b3:17:8d:e9:6d,-88.0
416,349,0,70:b3:17:8d:e9:6f,-88.0
1027,692,0,24:16:9d:3d:cb:8b,-88.0
175,659,0,4c:e1:76:de:e8:6f,-88.0
212,659,0,48:8b:0a:ca:9a:ef,-88.0
1243,1202,0,48:8b:0a:cb:62:03,-88.0
1027,692,0,24:16:9d:3d:cb:8d,-88.0
1243,1202,0,48:8b:0a:cb:62:00,-88.0
1369,1076,0,48:8b:0a:cb:69:2e,-88.0
175,659,0,4c:e1:76:de:e8:6d,-88.0
175,659,0,4c:e1:76:de:e8:6b,-88.0
1369,1076,0,48:8b:0a:cb:69:2d,-88.0
1027,692,0,48:8b:0a:cb:69:2b,-88.0
1286,751,0,70:b3:17:8e:1c:0c,-88.0
1027,692,0,48:8b:0a:cb:69:2d,-88.0
1027,692,0,48:8b:0a:cb:69:2e,-88.0
1027,692,0,48:8b:0a:cb:69:2f,-88.0
1286,680,0,48:8b:0a:cb:69:21,-88.0
1369,1041,0,48:8b:0a:cb:69:2e,-88.0
1369,1041,0,48:8b:0a:cb:69:2d,-88.0
464,597,0,4c:77:6d:45:46:ce,-88.0
767,1167,0,48:8b:0a:cb:62:02,-88.0
464,597,0,4c:77:6d:45:46:cd,-88.0
1440,1183,0,24:16:9d:3d:cb:8b,-88.0
464,597,0,4c:77:6d:45:46:cc,-88.0
1440,1183,0,24:16:9d:3d:cb:8c,-88.0
1369,1041,0,24:16:9d:3d:cb:81,-88.0
1027,728,0,70:b3:17:8e:1c:03,-88.0
464,632,0,48:8b:0a:cb:69:2f,-88.0
1369,1113,0,24:16:9d:3d:cb:8d,-88.0
1243,1202,0,48:8b:0a:cb:67:eb,-88.0
1027,657,0,70:b3:17:8e:1c:0d,-88.0
1440,1113,0,24:16:9d:65:db:4e,-88.0
1369,1183,0,24:16:9d:3d:cb:8d,-88.0
384,1040,0,48:8b:0a:cb:6a:0f,-88.0
1078,912,0,48:8b:0a:cb:67:ec,-88.0
1078,912,0,48:8b:0a:cb:67:eb,-88.0
175,735,0,48:8b:0a:c8:0e:8f,-88.0
212,623,0,48:8b:0a:cb:71:ab,-88.0
1027,657,0,24:16:9d:3d:cb:8b,-88.0
212,623,0,4c:77:6d:45:46:c0,-88.0
1440,1147,0,24:16:9d:3d:cb:8d,-88.0
1027,657,0,24:16:9d:3d:cb:8d,-88.0
1286,645,0,24:16:9d:65:db:44,-88.0
1286,645,0,24:16:9d:65:db:4f,-88.0
464,632,0,4c:77:6d:45:46:cc,-88.0
464,632,0,4c:77:6d:45:46:cb,-88.0
1369,1147,0,24:16:9d:3d:cb:8d,-88.0
1027,657,0,48:8b:0a:cb:69:23,-88.0
1027,657,0,48:8b:0a:cb:69:2b,-88.0
1027,657,0,48:8b:0a:cb:69:2d,-88.0
348,1147,0,78:bc:1a:37:7e:0e,-88.0
1027,657,0,48:8b:0a:cb:69:2e,-88.0
1027,657,0,48:8b:0a:cb:69:2f,-88.0
956,728,0,4c:e1:76:d8:2c:0d,-88.0
773,536,0,48:8b:0a:cb:69:2c,-88.0
1243,1202,0,48:8b:0a:cb:67:ef,-88.0
1243,1202,0,48:8b:0a:cb:67:ee,-88.0
580,158,0,4c:e1:76:d8:2c:0d,-88.0
1286,645,0,48:8b:0a:cb:71:40,-88.0
1243,1202,0,48:8b:0a:cb:67:ec,-88.0
1440,1183,0,24:16:9d:3d:cb:8d,-88.0
1440,1183,0,24:16:9d:3d:cb:8e,-88.0
1243,1202,0,24:16:9d:4f:b5:0d,-88.0
175,659,0,48:8b:0a:c7:f8:83,-88.0
702,856,0,4c:77:6d:45:46:cc,-88.0
1286,716,0,48:8b:0a:cb:71:42,-88.0
464,526,0,70:b3:17:8d:e9:6f,-88.0
1286,716,0,70:b3:17:8e:1c:0c,-88.0
1440,1254,0,24:16:9d:65:db:44,-88.0
274,349,0,4c:e1:76:de:e8:64,-88.0
629,490,0,48:8b:0a:cb:71:ac,-88.0
1062,798,0,4c:e1:76:d8:2c:0d,-88.0
1062,798,0,48:8b:0a:cb:71:4c,-88.0
606,881,0,4c:77:6d:45:46:ce,-88.0
175,623,0,4c:e1:76:de:e8:6f,-88.0
1357,858,0,48:8b:0a:cb:71:41,-88.0
1243,1167,0,48:8b:0a:cb:62:03,-88.0
1243,1167,0,48:8b:0a:cb:62:00,-88.0
175,623,0,4c:e1:76:de:e8:6d,-88.0
464,526,0,48:8b:0a:cb:69:2c,-88.0
175,623,0,4c:e1:76:de:e8:6b,-88.0
455,1253,0,78:bc:1a:37:7e:00,-88.0
416,455,0,48:8b:0a:cb:69:2f,-88.0
1357,858,0,24:16:9d:65:db:42,-88.0
1062,763,0,70:b3:17:8e:1c:0c,-88.0
455,1218,0,78:bc:1a:37:7e:0e,-88.0
455,1218,0,78:bc:1a:37:7e:0c,-88.0
1062,763,0,4c:e1:76:d8:2c:0d,-88.0
1043,912,0,48:8b:0a:cb:67:eb,-88.0
455,1218,0,78:bc:1a:37:7e:0b,-88.0
830,912,0,48:8b:0a:cb:69:2f,-88.0
757,371,0,48:8b:0a:ca:a8:03,-88.0
1286,751,0,70:b3:17:8e:1c:0b,-88.0
500,731,0,70:b3:17:8d:e9:6c,-88.0
702,856,0,4c:77:6d:45:46:cb,-88.0
1369,1005,0,70:b3:17:8e:1c:0d,-88.0
464,561,0,48:8b:0a:cb:71:af,-88.0
1243,1202,0,24:16:9d:4f:b5:0c,-88.0
1243,1202,0,24:16:9d:4f:b5:0b,-88.0
175,659,0,48:8b:0a:cb:71:ac,-88.0
696,1096,0,48:8b:0a:cb:71:ad,-88.0
1286,680,0,70:b3:17:8e:1c:03,-88.0
464,597,0,48:8b:0a:cb:71:af,-88.0
464,597,0,48:8b:0a:cb:71:ae,-88.0
464,597,0,48:8b:0a:cb:71:ad,-88.0
1369,1005,0,24:16:9d:65:db:4d,-88.0
1062,834,0,70:b3:17:8e:1c:02,-88.0
956,692,0,70:b3:17:8e:1c:01,-88.0
1440,1183,0,48:8b:0a:cb:63:e2,-88.0
1027,763,0,48:8b:0a:cb:69:2b,-88.0
1369,970,0,70:b3:17:8e:1c:0e,-88.0
1369,970,0,70:b3:17:8e:1c:0d,-88.0
1369,970,0,70:b3:17:8e:1c:0c,-88.0
1369,970,0,70:b3:17:8e:1c:0b,-88.0
606,881,0,4c:77:6d:45:46:cb,-88.0
642,597,0,4c:77:6d:45:46:cb,-88.0
642,597,0,4c:77:6d:45:46:cc,-88.0
629,490,0,48:8b:0a:cb:71:ae,-88.0
1062,834,0,48:8b:0a:cb:71:43,-88.0
1062,834,0,48:8b:0a:cb:71:41,-88.0
1369,970,0,24:16:9d:65:db:4f,-88.0
1369,970,0,24:16:9d:65:db:4e,-88.0
1369,970,0,24:16:9d:65:db:4d,-88.0
606,881,0,4c:77:6d:45:46:cc,-88.0
571,810,0,4c:e1:76:de:e8:63,-88.0
571,810,0,4c:77:6d:45:46:ce,-88.0
1062,550,0,4c:e1:76:d8:2c:02,-88.0
254,130,0,48:8b:0a:ca:a8:0c,-88.0
175,588,0,4c:e1:76:de:e8:6d,-88.0
757,123,0,4c:e1:76:d8:2c:0e,-88.0
1060,989,0,48:8b:0a:cb:71:a1,-88.0
290,272,0,48:8b:0a:cb:69:2b,-88.0
1060,989,0,48:8b:0a:cb:71:a2,-88.0
290,272,0,48:8b:0a:cb:69:2c,-88.0
290,272,0,48:8b:0a:cb:69:2e,-88.0
1464,680,0,70:b3:17:8e:1c:01,-88.0
1464,680,0,70:b3:17:8e:1c:02,-88.0
1464,680,0,70:b3:17:8e:1c:03,-88.0
1314,1131,0,4c:e1:76:d8:2c:0b,-88.0
245,588,0,4c:e1:76:de:e8:61,-88.0
1314,1131,0,48:8b:0a:cb:6a:0d,-88.0
1314,1131,0,48:8b:0a:cb:67:ee,-88.0
169,1182,0,70:b3:17:70:f1:82,-88.0
1314,1131,0,48:8b:0a:cb:67:ed,-88.0
419,1218,0,48:8b:0a:c8:19:2c,-88.0
1301,419,0,48:8b:0a:cb:74:8f,-88.0
1464,716,0,48:8b:0a:cb:67:e3,-88.0
571,810,0,48:8b:0a:c8:19:23,-88.0
1302,98,0,24:16:9d:3d:cb:82,-88.0
571,810,0,48:8b:0a:c8:19:20,-88.0
1302,98,0,24:16:9d:3d:cb:83,-88.0
793,912,0,48:8b:0a:cb:71:af,-88.0
246,770,0,48:8b:0a:ca:a8:0d,-88.0
246,770,0,48:8b:0a:ca:a8:0c,-88.0
246,770,0,48:8b:0a:ca:a8:0b,-88.0
419,1218,0,48:8b:0a:cb:6a:0b,-88.0
509,123,0,4c:e1:76:d8:2c:0e,-88.0
651,371,0,48:8b:0a:ca:a8:0b,-88.0
246,770,0,48:8b:0a:c8:0e:8f,-88.0
246,770,0,48:8b:0a:c8:0e:8e,-88.0
246,770,0,48:8b:0a:cb:61:6e,-88.0
1464,680,0,48:8b:0a:cb:67:e4,-88.0
1314,1273,0,24:16:9d:3d:cb:8e,-88.0
1464,645,0,70:b3:17:8e:1c:01,-88.0
1314,1273,0,24:16:9d:3d:cb:8c,-88.0
245,552,0,48:8b:0a:cb:61:6f,-88.0
642,881,0,4c:77:6d:45:46:cc,-88.0
429,987,0,4c:e1:76:de:e8:6e,-88.0
245,552,0,70:b3:17:8d:e9:61,-88.0
1314,1238,0,24:16:9d:3d:cb:8f,-88.0
1314,1238,0,24:16:9d:3d:cb:8e,-88.0
844,642,0,4c:e1:76:de:e8:6d,-88.0
844,642,0,4c:e1:76:de:e8:6e,-88.0
945,88,0,78:bc:1a:37:7e:0e,-88.0
945,88,0,78:bc:1a:37:7e:0c,-88.0
1314,1238,0,24:16:9d:3d:cb:8c,-88.0
1052,337,0,78:bc:1a:37:7e:0b,-88.0
606,952,0,48:8b:0a:c8:19:2b,-88.0
757,194,0,48:8b:0a:ca:a8:0d,-88.0
1301,419,0,48:8b:0a:cb:74:8d,-88.0
245,588,0,48:8b:0a:ca:9a:e1,-88.0
383,806,0,2c:5a:0f:3f:ec:0e,-88.0
419,1182,0,48:8b:0a:cb:6a:0b,-88.0
246,806,0,48:8b:0a:ca:9a:ee,-88.0
642,881,0,4c:77:6d:45:46:cb,-88.0
757,194,0,48:8b:0a:ca:a8:0c,-88.0
1060,1202,0,48:8b:0a:cb:71:ae,-88.0
1060,1202,0,48:8b:0a:cb:71:ad,-88.0
1314,1167,0,4c:e1:76:d8:2c:0b,-88.0
686,371,0,4c:e1:76:d8:2c:0e,-88.0
606,668,0,70:b3:17:8d:e9:6b,-88.0
419,1182,0,48:8b:0a:cb:6a:0f,-88.0
429,952,0,4c:e1:76:de:e8:6e,-88.0
1464,680,0,48:8b:0a:cb:67:e0,-88.0
246,770,0,48:8b:0a:c8:0e:8c,-88.0
246,770,0,48:8b:0a:c8:0e:8b,-88.0
773,856,0,48:8b:0a:cb:69:2f,-88.0
1475,934,0,48:8b:0a:cb:69:21,-88.0
429,916,0,48:8b:0a:cb:71:44,-88.0
1060,1167,0,48:8b:0a:cb:62:01,-88.0
1314,1025,0,48:8b:0a:cb:69:2d,-88.0
1314,1025,0,48:8b:0a:cb:67:ef,-88.0
1464,858,0,48:8b:0a:cb:69:22,-88.0
1314,1025,0,48:8b:0a:cb:63:e4,-88.0
169,1075,0,48:8b:0a:cb:61:61,-88.0
1464,858,0,48:8b:0a:cb:71:4c,-88.0
245,659,0,48:8b:0a:ca:9a:e1,-88.0
1464,858,0,4c:e1:76:d8:2c:01,-88.0
419,1253,0,48:8b:0a:cb:6a:0b,-88.0
1123,195,0,78:bc:1a:37:7e:0b,-88.0
1123,195,0,78:bc:1a:37:7e:0f,-88.0
1475,934,0,24:16:9d:65:db:44,-88.0
245,659,0,48:8b:0a:cb:61:64,-88.0
1314,1096,0,4c:e1:76:d8:2c:0b,-88.0
1229,394,0,78:bc:1a:37:7e:0f,-88.0
1229,394,0,78:bc:1a:37:7e:0e,-88.0
1229,394,0,78:bc:1a:37:7e:0d,-88.0
1229,394,0,78:bc:1a:37:7e:0c,-88.0
1229,394,0,78:bc:1a:37:7e:0b,-88.0
642,632,0,4c:77:6d:45:46:cd,-88.0
1060,1096,0,48:8b:0a:cb:6a:0d,-88.0
773,642,0,4c:e1:76:de:e8:61,-88.0
383,735,0,78:bc:1a:37:7e:0e,-88.0
1314,454,0,70:b3:17:8e:1c:0e,-88.0
419,1253,0,48:8b:0a:cb:6a:0f,-88.0
246,735,0,48:8b:0a:ca:a8:03,-88.0
245,659,0,70:b3:17:8d:e9:62,-88.0
383,735,0,78:bc:1a:37:7e:0d,-88.0
793,912,0,48:8b:0a:cb:71:4e,-88.0
1060,1060,0,48:8b:0a:cb:6a:0d,-88.0
1302,133,0,24:16:9d:3d:cb:80,-88.0
1464,858,0,24:16:9d:65:db:4b,-88.0
245,623,0,48:8b:0a:ca:9a:e1,-88.0
615,336,0,78:bc:1a:37:7e:0d,-88.0
757,123,0,4c:e1:76:d8:2c:0b,-88.0
686,123,0,48:8b:0a:ca:a8:0c,-88.0
1314,1096,0,48:8b:0a:cb:6a:0d,-88.0
1123,159,0,78:bc:1a:37:7e:0b,-88.0
309,349,0,4c:e1:76:de:e8:62,-88.0
1123,159,0,78:bc:1a:37:7e:0f,-88.0
1464,787,0,48:8b:0a:cb:71:42,-88.0
1314,1096,0,48:8b:0a:cb:67:ee,-88.0
419,1218,0,48:8b:0a:cb:6a:0f,-88.0
509,194,0,4c:e1:76:d8:2c:0e,-88.0
509,194,0,4c:e1:76:d8:2c:0f,-88.0
1314,1096,0,48:8b:0a:cb:67:ed,-88.0
1060,1025,0,48:8b:0a:cb:71:a1,-88.0
169,1111,0,48:8b:0a:cb:6a:0b,-88.0
1060,1025,0,48:8b:0a:cb:71:a2,-88.0
773,642,0,48:8b:0a:cb:69:2e,-88.0
1464,822,0,48:8b:0a:cb:69:23,-88.0
1464,822,0,48:8b:0a:cb:71:42,-88.0
1464,822,0,48:8b:0a:cb:71:43,-88.0
1314,1060,0,48:8b:0a:cb:6a:0d,-88.0
1314,1060,0,48:8b:0a:cb:67:ee,-88.0
1314,1060,0,48:8b:0a:cb:67:ed,-88.0
1464,822,0,4c:e1:76:d8:2c:0d,-88.0
1464,822,0,4c:e1:76:d8:2c:0e,-88.0
606,632,0,70:b3:17:8d:e9:6f,-88.0
245,623,0,4c:e1:76:de:e8:61,-88.0
169,1075,0,48:8b:0a:cb:6a:0b,-88.0
757,194,0,48:8b:0a:ca:a8:0e,-88.0
1314,1273,0,24:16:9d:3d:cb:8f,-88.0
1243,1096,0,48:8b:0a:cb:67:ed,-88.0
383,806,0,78:bc:1a:37:7e:0c,-88.0
1322,751,0,70:b3:17:8e:1c:0b,-88.0
651,336,0,48:8b:0a:ca:a8:0b,-88.0
451,349,0,48:8b:0a:cb:69:2c,-88.0
1322,716,0,70:b3:17:8e:1c:0c,-88.0
737,642,0,48:8b:0a:cb:69:2e,-88.0
606,916,0,48:8b:0a:cb:71:41,-88.0
1243,1060,0,48:8b:0a:cb:67:ed,-88.0
1243,1060,0,48:8b:0a:cb:67:eb,-88.0
606,916,0,48:8b:0a:cb:71:42,-88.0
240,1109,0,48:8b:0a:cb:71:6c,-88.0
945,301,0,78:bc:1a:37:7e:0b,-88.0
1322,680,0,70:b3:17:8e:1c:0c,-88.0
1301,312,0,24:16:9d:3d:cb:8d,-88.0
432,272,0,70:b3:17:8d:e9:6b,-88.0
580,123,0,4c:e1:76:d8:2c:0c,-88.0
1322,751,0,70:b3:17:8e:1c:0d,-88.0
175,552,0,48:8b:0a:cb:61:6d,-88.0
175,552,0,48:8b:0a:cb:61:6c,-88.0
580,123,0,4c:e1:76:d8:2c:0b,-88.0
240,1145,0,48:8b:0a:cb:71:6b,-88.0
571,810,0,4c:77:6d:45:46:cb,-88.0
500,916,0,48:8b:0a:cb:71:41,-88.0
500,916,0,48:8b:0a:cb:71:42,-88.0
240,1145,0,48:8b:0a:cb:71:6f,-88.0
1322,645,0,48:8b:0a:cb:71:40,-88.0
642,810,0,48:8b:0a:c8:19:23,-88.0
642,810,0,48:8b:0a:c8:19:20,-88.0
1322,645,0,24:16:9d:65:db:4f,-88.0
737,642,0,4c:e1:76:de:e8:61,-88.0
571,810,0,48:8b:0a:cb:71:ad,-88.0
1322,751,0,70:b3:17:8e:1c:0c,-88.0
1322,751,0,70:b3:17:8e:1c:0e,-88.0
290,234,0,4c:77:6d:45:46:cf,-88.0
254,94,0,48:8b:0a:cb:69:2c,-88.0
1043,912,0,48:8b:0a:cb:67:ec,-88.0
1243,1096,0,48:8b:0a:cb:67:eb,-88.0
175,588,0,4c:e1:76:de:e8:6b,-88.0
1440,1113,0,24:16:9d:3d:cb:8e,-88.0
956,514,0,4c:e1:76:d8:2c:03,-88.0
1062,514,0,70:b3:17:8e:1c:03,-88.0
240,1039,0,48:8b:0a:cb:61:62,-88.0
1448,225,0,48:8b:0a:cb:67:e3,-88.0
1062,514,0,4c:e1:76:d8:2c:04,-88.0
175,588,0,48:8b:0a:cb:71:ac,-88.0
571,810,0,4c:77:6d:45:46:cd,-88.0
240,1039,0,48:8b:0a:cb:61:63,-88.0
254,94,0,48:8b:0a:cb:69:2e,-88.0
1448,261,0,48:8b:0a:cb:67:e3,-88.0
737,642,0,48:8b:0a:cb:69:2b,-88.0
240,1074,0,48:8b:0a:cb:61:63,-88.0
254,94,0,48:8b:0a:cb:69:2b,-88.0
1322,787,0,48:8b:0a:cb:67:e1,-88.0
175,588,0,48:8b:0a:c7:f8:83,-88.0
1322,787,0,24:16:9d:65:db:4f,-88.0
945,337,0,78:bc:1a:37:7e:0b,-88.0
500,881,0,48:8b:0a:cb:63:eb,-88.0
500,881,0,48:8b:0a:cb:63:ec,-88.0
1322,787,0,24:16:9d:65:db:4e,-88.0
1322,787,0,24:16:9d:65:db:4d,-88.0
1322,787,0,24:16:9d:65:db:4c,-88.0
419,1076,0,78:bc:1a:37:7e:00,-88.0
737,642,0,48:8b:0a:cb:69:2d,-88.0
500,881,0,48:8b:0a:cb:63:ee,-88.0
240,1074,0,48:8b:0a:cb:61:62,-88.0
1322,645,0,24:16:9d:65:db:44,-88.0
240,1180,0,48:8b:0a:cb:71:6b,-88.0
240,1180,0,48:8b:0a:cb:71:6f,-88.0
245,552,0,48:8b:0a:cb:61:63,-88.0
245,516,0,48:8b:0a:cb:61:6f,-88.0
651,371,0,48:8b:0a:cb:69:2c,-88.0
245,516,0,70:b3:17:8d:e9:61,-88.0
651,87,0,4c:e1:76:d8:2c:0f,-88.0
1052,266,0,70:b3:17:8e:1c:03,-88.0
1123,88,0,4c:e1:76:d8:2c:0b,-88.0
808,856,0,48:8b:0a:cb:69:2f,-88.0
651,336,0,48:8b:0a:cb:69:2c,-88.0
246,806,0,4c:77:6d:dd:48:ae,-88.0
175,516,0,48:8b:0a:cb:61:6f,-88.0
651,87,0,4c:e1:76:d8:2c:0e,-88.0
246,806,0,4c:77:6d:dd:48:ad,-88.0
246,806,0,4c:77:6d:dd:48:ac,-88.0
245,552,0,48:8b:0a:cb:61:61,-88.0
642,632,0,48:8b:0a:c8:19:24,-88.0
688,912,0,48:8b:0a:cb:71:43,-88.0
175,516,0,48:8b:0a:ca:9a:ef,-88.0
246,806,0,48:8b:0a:cb:71:ad,-88.0
290,234,0,48:8b:0a:cb:69:2b,-88.0
290,234,0,48:8b:0a:cb:69:2c,-88.0
290,234,0,48:8b:0a:cb:69:2e,-88.0
175,516,0,48:8b:0a:ca:9a:ec,-88.0
651,87,0,4c:e1:76:d8:2c:0b,-88.0
169,1253,0,4c:77:6d:45:46:cf,-88.0
606,703,0,48:8b:0a:cb:71:ad,-88.0
606,703,0,48:8b:0a:cb:71:ab,-88.0
419,1182,0,48:8b:0a:c8:19:2c,-88.0
580,229,0,4c:e1:76:d8:2c:0f,-88.0
642,845,0,70:b3:17:8d:e9:6d,-88.0
767,1131,0,48:8b:0a:cb:62:04,-88.0
1464,538,0,70:b3:17:8e:1c:0d,-88.0
1322,538,0,48:8b:0a:cb:71:44,-88.0
